ProductID,Product Name ,Year ,Fe,Al,Cu,Other_metals,Plastics,PCB,LCD_module_CCFL,LCD_module_LED,CRT_Glass,Li_battery,Others
10,Laptops,1995,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,1996,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,1997,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,1998,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,1999,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2000,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2001,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2002,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2003,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2004,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2005,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2006,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2007,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2008,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2009,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2010,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2011,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2012,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2013,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2014,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2015,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2016,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2017,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
10,Laptops,2018,0.12,0.15,0.02,0.06,0.28,0.12,0.08,,,0.14,0.02
11,LED Monitor,1989,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1990,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1991,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1992,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1993,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1994,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1995,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1996,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1997,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1998,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,1999,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2000,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2001,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2002,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2003,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2004,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2005,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2006,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2007,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2008,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2009,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2010,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2011,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2012,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2013,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2014,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2015,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2016,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2017,0.38,0,0,,0.44,0.03,,0.15,,,0
11,LED Monitor,2018,0.38,0,0,,0.44,0.03,,0.15,,,0
12,LED TV,1989,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1990,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1991,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1992,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1993,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1994,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1995,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1996,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1997,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1998,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,1999,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2000,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2001,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2002,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2003,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2004,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2005,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2006,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2007,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2008,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2009,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2010,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2011,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2012,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2013,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2014,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2015,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2016,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2017,0.18,0.27,0,,0.35,0.06,,0.14,,,0
12,LED TV,2018,0.18,0.27,0,,0.35,0.06,,0.14,,,0
13, LCD monitor,1989,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1990,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1991,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1992,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1993,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1994,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1995,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1996,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1997,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1998,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,1999,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2000,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2001,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2002,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2003,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2004,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2005,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2006,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2007,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2008,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2009,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2010,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2011,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2012,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2013,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2014,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2015,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2016,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2017,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
13, LCD monitor,2018,0.36,0.06,0.05,,0.28,0.06,0.18,,,,0
14,LCD TV,1989,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1990,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1991,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1992,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1993,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1994,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1995,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1996,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1997,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1998,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,1999,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2000,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2001,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2002,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2003,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2004,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2005,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2006,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2007,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2008,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2009,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2010,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2011,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2012,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2013,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2014,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2015,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2016,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2017,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
14,LCD TV,2018,0.43,0.03,0.01,0.05,0.28,0.06,0.13,,,,0.03
15,MP3 player,1989,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1990,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1991,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1992,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1993,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1994,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1995,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1996,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1997,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1998,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,1999,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2000,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2001,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2002,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2003,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2004,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2005,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2006,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2007,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2008,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2009,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2010,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2011,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2012,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2013,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2014,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2015,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2016,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2017,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
15,MP3 player,2018,0.14,0.26,0.01,,0.18,0.14,0.08,,,0.12,0.09
16,Plasma TV,1989,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1990,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1991,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1992,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1993,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1994,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1995,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1996,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1997,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1998,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,1999,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2000,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2001,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2002,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2003,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2004,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2005,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2006,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2007,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2008,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2009,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2010,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2011,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2012,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2013,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2014,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2015,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2016,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2017,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
16,Plasma TV,2018,0.32,0.11,0,0.02,0.3,0.06,0.12,,,,0.07
17,Printer,1980,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1981,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1982,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1983,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1984,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1985,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1986,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1987,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1988,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1989,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1990,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1991,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1992,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1993,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1994,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1995,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1996,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1997,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1998,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,1999,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2000,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2001,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2002,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2003,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2004,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2005,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2006,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2007,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2008,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2009,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2010,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2011,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2012,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2013,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2014,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2015,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2016,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2017,0.3,0,0.01,,0.61,0.03,0,,,,0.05
17,Printer,2018,0.3,0,0.01,,0.61,0.03,0,,,,0.05
18,Smart phone,1989,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1990,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1991,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1992,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1993,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1994,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1995,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1996,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1997,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1998,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,1999,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2000,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2001,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2002,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2003,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2004,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2005,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2006,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2007,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2008,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2009,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2010,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2011,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2012,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2013,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2014,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2015,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2016,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2017,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
18,Smart phone,2018,0.06,0.09,0.01,0.03,0.23,0.14,0.17,,,0.23,0.04
19,Tablet,1989,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1990,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1991,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1992,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1993,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1994,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1995,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1996,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1997,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1998,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,1999,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2000,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2001,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2002,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2003,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2004,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2005,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2006,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2007,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2008,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2009,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2010,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2011,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2012,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2013,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2014,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2015,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2016,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2017,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
19,Tablet,2018,0.036,0.09,0.004,,0.195,0.071,0.366,,,0.228,0.01
20, VCR,1980,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1981,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1982,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1983,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1984,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1985,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1986,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1987,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1988,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1989,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1990,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1991,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1992,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1993,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1994,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1995,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1996,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1997,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1998,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,1999,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,2000,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,2001,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,2002,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,2003,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,2004,0.646,,0.015,,0.186,0.153,,,,,
20, VCR,2005,0.646,,0.015,,0.186,0.153,,,,,
